SPECIES	Longitude	Latitude
Psilopogon_flavifrons 	80.7883	7.4487
Psilopogon_flavifrons 	80.4757	6.2005
Psilopogon_flavifrons 	80.8561	6.3201
Psilopogon_flavifrons 	80.4332	7.1588
Psilopogon_flavifrons 	80.4259	6.8319
Psilopogon_flavifrons 	81.0465	6.8667
Psilopogon_flavifrons 	80.4162	6.9859
Psilopogon_flavifrons 	80.4124	6.4505
Psilopogon_flavifrons 	80.5986	7.2697
Psilopogon_flavifrons 	80.6647	7.1156
Psilopogon_flavifrons 	80.3569	6.7134
Psilopogon_flavifrons 	80.2136	7.2731
Psilopogon_flavifrons 	80.4890	6.3580
Psilopogon_flavifrons 	80.4523	6.9480
Psilopogon_flavifrons 	80.1727	6.9947
Psilopogon_flavifrons 	80.4682	6.3937
Psilopogon_flavifrons 	80.6607	7.4435
Psilopogon_flavifrons 	80.5044	6.0809
Psilopogon_flavifrons 	80.8222	6.9261
Psilopogon_flavifrons 	80.3792	6.9282
Psilopogon_flavifrons 	80.4048	6.9930
Psilopogon_flavifrons 	81.0465	6.8722
Psilopogon_flavifrons 	80.7748	7.3546
Psilopogon_flavifrons 	80.4137	6.9936
Psilopogon_flavifrons 	80.3638	7.0175
Psilopogon_flavifrons 	80.4540	6.3663
Psilopogon_flavifrons 	80.5456	7.4354
Psilopogon_flavifrons 	80.5014	6.3897
Psilopogon_flavifrons 	79.9135	7.1745
Psilopogon_flavifrons 	80.4212	6.4401
Psilopogon_flavifrons 	80.8669	6.4433
Psilopogon_flavifrons 	80.9335	6.7612
Psilopogon_flavifrons 	80.5458	7.2249
Psilopogon_flavifrons 	80.4249	6.4384
Psilopogon_flavifrons 	80.8484	6.8067
Psilopogon_flavifrons 	80.8613	7.3330
Psilopogon_flavifrons 	80.4585	6.4202
Psilopogon_flavifrons 	80.1721	6.6619
Psilopogon_flavifrons 	80.5238	6.1653
Psilopogon_flavifrons 	80.4162	6.9904
Psilopogon_flavifrons 	80.4903	6.3546
Psilopogon_flavifrons 	80.1990	6.8911
Psilopogon_flavifrons 	81.0405	6.8701
Psilopogon_flavifrons 	80.6523	6.9613
Psilopogon_flavifrons 	80.6405	7.2845
Psilopogon_flavifrons 	80.6216	7.2033
Psilopogon_flavifrons 	80.5939	6.3885
Psilopogon_flavifrons 	80.4462	6.9049
Psilopogon_flavifrons 	80.4053	7.2931
Psilopogon_flavifrons 	80.6250	7.2902
Psilopogon_flavifrons 	80.6346	6.7907
Psilopogon_flavifrons 	80.5744	7.5391
Psilopogon_flavifrons 	80.5078	6.5166
Psilopogon_flavifrons 	80.5214	6.9113
Psilopogon_flavifrons 	80.8279	6.3419
Psilopogon_flavifrons 	80.0647	6.9407
Psilopogon_flavifrons 	80.3803	6.6918
Psilopogon_flavifrons 	80.7620	7.5459
Psilopogon_flavifrons 	80.4530	6.3740
Psilopogon_flavifrons 	80.3327	6.7828
Psilopogon_flavifrons 	80.4388	6.4284
Psilopogon_flavifrons 	81.0463	6.8635
Psilopogon_flavifrons 	80.9282	6.7991
Psilopogon_flavifrons 	80.9026	6.8424
Psilopogon_flavifrons 	80.6360	6.9518
Psilopogon_flavifrons 	80.4165	6.4246
Psilopogon_flavifrons 	80.4197	6.4432
Psilopogon_flavifrons 	80.6430	7.4103
Psilopogon_flavifrons 	80.7990	6.9390
Psilopogon_flavifrons 	80.6304	6.4029
Psilopogon_flavifrons 	81.3262	6.4124
Psilopogon_flavifrons 	80.4890	6.3729
Psilopogon_flavifrons 	80.4865	7.0415
Psilopogon_flavifrons 	80.2183	6.6497
Psilopogon_flavifrons 	81.0321	6.8748
Psilopogon_flavifrons 	80.5043	7.2527
Psilopogon_flavifrons 	80.4777	6.9278
Psilopogon_flavifrons 	80.1095	7.2827
Psilopogon_flavifrons 	80.9890	6.8308
Psilopogon_flavifrons 	80.5320	6.0849
Psilopogon_flavifrons 	80.4192	6.4359
Psilopogon_flavifrons 	80.6591	6.3690
Psilopogon_flavifrons 	80.6145	7.1360
Psilopogon_flavifrons 	80.5894	6.9079
Psilopogon_flavifrons 	80.0834	7.1423
Psilopogon_flavifrons 	80.4924	6.3595
Psilopogon_flavifrons 	80.6218	7.5569
Psilopogon_flavifrons 	80.7368	7.5222
Psilopogon_flavifrons 	80.4510	6.8556
Psilopogon_flavifrons 	80.7602	7.9520
Psilopogon_flavifrons 	79.9224	6.9118
Psilopogon_flavifrons 	80.4195	6.4362
Psilopogon_flavifrons 	80.6002	6.3909
Psilopogon_flavifrons 	80.4192	6.4359
Psilopogon_flavifrons 	81.0021	6.8717
Psilopogon_flavifrons 	80.4881	6.3589
Psilopogon_flavifrons 	80.1995	6.8919
Psilopogon_flavifrons 	81.0304	6.8824
Psilopogon_flavifrons 	80.6412	7.2992
Psilopogon_flavifrons 	80.4402	7.1885
Psilopogon_flavifrons 	80.4144	6.4314
Psilopogon_flavifrons 	80.1310	7.2039
Psilopogon_flavifrons 	80.6984	7.1485
Psilopogon_flavifrons 	80.4054	6.9910
Psilopogon_flavifrons 	80.8310	6.9187
Psilopogon_flavifrons 	80.5076	6.8241
Psilopogon_flavifrons 	80.9119	7.3018
Psilopogon_flavifrons 	80.4286	6.7667
Psilopogon_flavifrons 	80.4135	6.4415
Psilopogon_flavifrons 	80.6053	6.3952
Psilopogon_flavifrons 	80.7874	6.7157
Psilopogon_flavifrons 	80.4122	6.4543
Psilopogon_flavifrons 	80.8886	6.4381
Psilopogon_flavifrons 	80.7049	6.6660
Psilopogon_flavifrons 	80.8173	6.6511
Psilopogon_flavifrons 	80.4229	6.4398
Psilopogon_flavifrons 	80.4015	6.4287
Psilopogon_flavifrons 	80.6771	7.2983
Psilopogon_flavifrons 	80.4886	6.3584
Psilopogon_flavifrons 	80.6959	7.0567
Psilopogon_flavifrons 	80.1569	7.2757
Psilopogon_flavifrons 	80.5200	6.8254
Psilopogon_flavifrons 	80.6429	7.2994
Psilopogon_flavifrons 	80.4095	7.4248
Psilopogon_flavifrons 	80.4268	6.9857
Psilopogon_flavifrons 	80.6425	7.2990
Psilopogon_flavifrons 	80.4278	6.9871
Psilopogon_flavifrons 	80.5381	6.2957
Psilopogon_flavifrons 	81.0222	6.8509
Psilopogon_flavifrons 	80.8857	6.4559
Psilopogon_flavifrons 	80.5619	6.4539
Psilopogon_flavifrons 	80.4883	6.2391
Psilopogon_flavifrons 	80.8070	6.8310
Psilopogon_flavifrons 	80.3854	7.0416
Psilopogon_flavifrons 	80.6593	7.3386
Psilopogon_flavifrons 	80.6653	7.2194
Psilopogon_flavifrons 	80.6516	6.3861
Psilopogon_flavifrons 	81.0878	6.8268
Psilopogon_flavifrons 	80.9041	6.9001
Psilopogon_flavifrons 	80.4439	6.4494
Psilopogon_flavifrons 	80.4151	6.4316
Psilopogon_flavifrons 	80.4365	6.9900
Psilopogon_flavifrons 	80.2975	6.7186
Psilopogon_flavifrons 	80.3783	6.9280
Psilopogon_flavifrons 	80.3883	6.3272
Psilopogon_flavifrons 	80.9268	7.5171
Psilopogon_flavifrons 	81.0566	6.8718
Psilopogon_flavifrons 	80.4064	6.9950
Psilopogon_flavifrons 	80.4294	6.3764
Psilopogon_flavifrons 	80.1533	6.4051
Psilopogon_flavifrons 	80.6984	7.1471
Psilopogon_flavifrons 	80.4032	6.9890
Psilopogon_flavifrons 	80.4315	6.9206
Psilopogon_flavifrons 	80.3142	6.5121
Psilopogon_flavifrons 	80.7053	7.1438
Psilopogon_flavifrons 	80.3877	6.9997
Psilopogon_flavifrons 	80.4236	6.4379
Psilopogon_flavifrons 	80.7728	7.3316
Psilopogon_flavifrons 	80.4404	6.7449
Psilopogon_flavifrons 	80.6958	6.9303
Psilopogon_flavifrons 	80.6112	7.4267
Psilopogon_flavifrons 	81.4028	6.2767
Psilopogon_flavifrons 	80.5984	6.3795
Psilopogon_flavifrons 	80.4324	7.0032
Psilopogon_flavifrons 	80.4052	6.6881
Psilopogon_flavifrons 	80.9018	6.7600
Psilopogon_flavifrons 	80.4933	6.3524
Psilopogon_flavifrons 	81.1311	6.9412
Psilopogon_flavifrons 	80.1408	6.3706
Psilopogon_flavifrons 	80.6036	6.3871
Psilopogon_flavifrons 	80.6197	7.4094
Psilopogon_flavifrons 	80.6841	7.4295
Psilopogon_flavifrons 	80.6001	6.4673
Psilopogon_flavifrons 	80.7363	7.3618
Psilopogon_flavifrons 	80.6403	7.2978
Psilopogon_flavifrons 	80.4132	6.4417
Psilopogon_flavifrons 	80.2063	6.8794
Psilopogon_flavifrons 	80.6341	7.2767
Psilopogon_flavifrons 	80.6031	6.3857
Psilopogon_flavifrons 	80.4150	6.4315
Psilopogon_flavifrons 	80.5913	6.6981
Psilopogon_flavifrons 	80.2442	6.7451
Psilopogon_flavifrons 	80.5769	7.3192
Psilopogon_flavifrons 	80.8574	7.3025
Psilopogon_flavifrons 	81.0565	6.8718
Psilopogon_flavifrons 	80.4054	6.9909
Psilopogon_flavifrons 	80.7007	7.1941
Psilopogon_flavifrons 	80.4227	6.9919
Psilopogon_flavifrons 	80.4944	6.9929
Psilopogon_flavifrons 	80.6352	7.2686
Psilopogon_flavifrons 	80.4749	6.3744
Psilopogon_flavifrons 	81.0409	6.8686
Psilopogon_flavifrons 	80.4053	6.3285
Psilopogon_flavifrons 	81.0479	6.8767
Psilopogon_flavifrons 	80.6191	7.2594
Psilopogon_flavifrons 	79.9417	6.6257
Psilopogon_flavifrons 	80.6069	7.2732
Psilopogon_flavifrons 	80.4111	6.9934
Psilopogon_flavifrons 	80.5964	7.2692
Psilopogon_flavifrons 	80.4309	6.9182
Psilopogon_flavifrons 	81.0615	6.8764
Psilopogon_flavifrons 	80.4379	6.8901
Psilopogon_flavifrons 	80.4278	6.9887
Psilopogon_flavifrons 	80.7053	6.6666
Psilopogon_flavifrons 	80.3509	6.4619
Psilopogon_flavifrons 	80.0902	6.8677
Psilopogon_flavifrons 	80.1824	6.9356
Psilopogon_flavifrons 	80.7820	6.9781
Psilopogon_flavifrons 	80.8337	6.9919
Psilopogon_flavifrons 	81.0523	6.8508
Psilopogon_flavifrons 	80.4228	6.4172
Psilopogon_flavifrons 	80.7515	7.5481
Psilopogon_flavifrons 	81.2191	7.0699
Psilopogon_flavifrons 	80.8477	7.3586
Psilopogon_flavifrons 	80.4302	6.8325
Psilopogon_flavifrons 	80.5108	7.2535
Psilopogon_flavifrons 	80.4158	6.5786
Psilopogon_flavifrons 	80.1649	6.9972
Psilopogon_flavifrons 	80.4289	6.9884
Psilopogon_flavifrons 	80.4146	6.4280
Psilopogon_flavifrons 	80.8694	7.3103
Psilopogon_flavifrons 	81.0461	6.8369
Psilopogon_flavifrons 	80.4222	6.4391
Psilopogon_flavifrons 	80.7682	6.9691
Psilopogon_flavifrons 	80.4023	7.0839
Psilopogon_flavifrons 	80.1855	6.7188
Psilopogon_flavifrons 	80.4062	6.9959
Psilopogon_flavifrons 	80.7426	7.3558
Psilopogon_flavifrons 	81.0504	6.8366
Psilopogon_flavifrons 	80.7341	7.5269
Psilopogon_flavifrons 	80.6065	7.2974
Psilopogon_flavifrons 	80.4065	6.9931
Psilopogon_flavifrons 	80.2242	6.0963
Psilopogon_flavifrons 	80.9916	6.9360
Psilopogon_flavifrons 	80.4117	6.9952
Psilopogon_flavifrons 	80.5098	6.3566
Psilopogon_flavifrons 	80.8952	6.8290
Psilopogon_flavifrons 	80.7122	7.5034
Psilopogon_flavifrons 	80.8498	6.7718
Psilopogon_flavifrons 	80.6420	7.2670
Psilopogon_flavifrons 	80.4439	6.4495
Psilopogon_flavifrons 	80.1932	6.2560
Psilopogon_flavifrons 	80.8409	7.3720
Psilopogon_flavifrons 	80.0617	6.7213
Psilopogon_flavifrons 	81.1256	6.9507
Psilopogon_flavifrons 	80.6108	6.8076
Psilopogon_flavifrons 	80.7904	6.7102
Psilopogon_flavifrons 	80.6622	7.2092
Psilopogon_flavifrons 	80.3716	6.4632
Psilopogon_flavifrons 	80.2341	6.5140
Psilopogon_flavifrons 	80.4181	6.4413
Psilopogon_flavifrons 	80.3781	7.0573
Psilopogon_flavifrons 	80.8624	7.0949
Psilopogon_flavifrons 	80.4379	6.9093
Psilopogon_flavifrons 	80.6083	6.4361
Psilopogon_flavifrons 	80.9518	6.7647
Psilopogon_flavifrons 	80.1850	7.0741
Psilopogon_flavifrons 	80.4171	6.4434
Psilopogon_flavifrons 	80.2081	6.7316
Psilopogon_flavifrons 	80.6007	6.3836
Psilopogon_flavifrons 	80.6531	7.3419
Psilopogon_flavifrons 	80.3192	7.0083
Psilopogon_flavifrons 	80.4309	6.9882
Psilopogon_flavifrons 	80.4062	6.9957
Psilopogon_flavifrons 	80.5980	7.2866
Psilopogon_flavifrons 	80.4166	6.4329
Psilopogon_flavifrons 	80.5769	7.3196
Psilopogon_flavifrons 	81.0482	6.8675
Psilopogon_flavifrons 	80.7529	7.4799
Psilopogon_flavifrons 	80.2738	6.5409
Psilopogon_flavifrons 	80.3122	6.5137
Psilopogon_flavifrons 	80.4119	6.9938
Psilopogon_flavifrons 	80.4072	7.1130
Psilopogon_flavifrons 	80.4449	6.9092
Psilopogon_flavifrons 	80.6273	6.4650
Psilopogon_flavifrons 	80.3672	7.0642
Psilopogon_flavifrons 	80.7533	6.7148
Psilopogon_flavifrons 	81.0445	6.8697
Psilopogon_flavifrons 	80.4760	6.3670
Psilopogon_flavifrons 	80.4147	6.4301
Psilopogon_flavifrons 	80.3872	6.5143
Psilopogon_flavifrons 	80.4217	6.4380
Psilopogon_flavifrons 	80.4299	7.0048
Psilopogon_flavifrons 	79.9415	6.6387
Psilopogon_flavifrons 	80.2064	6.8787
Psilopogon_flavifrons 	80.1541	6.7252
Psilopogon_flavifrons 	80.4688	6.3679
Psilopogon_flavifrons 	80.1762	6.7379
Psilopogon_flavifrons 	80.7011	7.6127
Psilopogon_flavifrons 	80.5193	6.7429
Psilopogon_flavifrons 	80.1876	6.8594
Psilopogon_flavifrons 	80.4162	6.4322
Psilopogon_flavifrons 	80.6424	7.2989
Psilopogon_flavifrons 	80.2623	7.0036
Psilopogon_flavifrons 	80.6093	7.4615
Psilopogon_flavifrons 	80.4890	6.3578
Psilopogon_flavifrons 	80.6734	7.3763
Psilopogon_flavifrons 	80.4305	6.4621
Psilopogon_flavifrons 	80.3780	6.9261
Psilopogon_flavifrons 	80.5845	7.2589
Psilopogon_flavifrons 	80.4396	6.4285
Psilopogon_flavifrons 	80.7659	7.9597
Psilopogon_flavifrons 	80.7668	6.9641
Psilopogon_flavifrons 	80.4537	6.9422
Psilopogon_flavifrons 	80.1659	6.7457
Psilopogon_flavifrons 	80.7880	6.8113
Psilopogon_flavifrons 	80.7904	6.7103
Psilopogon_flavifrons 	80.0488	7.0619
Psilopogon_flavifrons 	80.3939	7.4516
Psilopogon_flavifrons 	80.4181	6.4435
Psilopogon_flavifrons 	80.6358	7.2647
Psilopogon_flavifrons 	80.4516	6.3730
Psilopogon_flavifrons 	80.2676	6.0076
Psilopogon_flavifrons 	80.3876	6.8999
Psilopogon_flavifrons 	80.8246	7.3582
Psilopogon_flavifrons 	81.1292	6.9356
Psilopogon_flavifrons 	81.0216	6.8564
Psilopogon_flavifrons 	80.2111	7.1416
Psilopogon_flavifrons 	80.6991	6.6788
Psilopogon_flavifrons 	80.3794	7.0466
Psilopogon_flavifrons 	80.1719	6.9968
Psilopogon_flavifrons 	79.9091	6.8913
Psilopogon_flavifrons 	80.2199	6.8598
Psilopogon_flavifrons 	80.4030	7.0867
Psilopogon_flavifrons 	80.8988	6.4747
Psilopogon_flavifrons 	80.4170	6.9903
Psilopogon_flavifrons 	80.4249	6.4364
Psilopogon_flavifrons 	80.7538	6.7083
Psilopogon_flavifrons 	80.0974	6.8582
Psilopogon_flavifrons 	80.8576	6.4360
Psilopogon_flavifrons 	80.7746	7.3453
Psilopogon_flavifrons 	80.3100	6.0971
Psilopogon_flavifrons 	80.1849	6.5776
Psilopogon_flavifrons 	80.4676	7.1618
Psilopogon_flavifrons 	80.6426	7.2985
Psilopogon_flavifrons 	80.1463	6.7365
Psilopogon_flavifrons 	80.4102	6.9735
Psilopogon_flavifrons 	81.0157	6.7813
Psilopogon_flavifrons 	80.5968	7.2683
Psilopogon_flavifrons 	80.5461	6.8166
Psilopogon_flavifrons 	80.7739	7.1412
Psilopogon_flavifrons 	80.4582	6.8467
Psilopogon_flavifrons 	80.4123	6.9910
Psilopogon_flavifrons 	80.6066	7.2712
Psilopogon_flavifrons 	80.4057	6.9918
Psilopogon_flavifrons 	80.4218	6.4374
Psilopogon_flavifrons 	80.6322	7.2683
Psilopogon_flavifrons 	80.6395	7.2748
Psilopogon_flavifrons 	80.4409	6.9491
Psilopogon_flavifrons 	80.6022	6.3834
Psilopogon_flavifrons 	80.4053	6.9911
Psilopogon_flavifrons 	80.3776	6.9268
Psilopogon_flavifrons 	80.4898	6.3587
Psilopogon_flavifrons 	80.5754	6.8053
Psilopogon_flavifrons 	80.4131	6.9961
Psilopogon_flavifrons 	80.4123	6.4498
Psilopogon_flavifrons 	80.4770	6.3743
Psilopogon_flavifrons 	80.4339	7.1901
Psilopogon_flavifrons 	80.7485	7.2679
Psilopogon_flavifrons 	80.6655	7.2682
Psilopogon_flavifrons 	80.3890	6.2613
Psilopogon_flavifrons 	80.1425	6.8100
Psilopogon_flavifrons 	80.6427	7.2980
Psilopogon_flavifrons 	80.5010	6.3898
Psilopogon_flavifrons 	80.3821	7.0562
Psilopogon_flavifrons 	81.1309	6.9364
Psilopogon_flavifrons 	80.5660	6.7090
Psilopogon_flavifrons 	80.4346	6.9296
Psilopogon_flavifrons 	80.4230	7.0005
Psilopogon_flavifrons 	79.9350	7.0339
Psilopogon_flavifrons 	80.4261	6.4372
Psilopogon_flavifrons 	80.4672	6.8024
Psilopogon_flavifrons 	80.4209	6.4413
Psilopogon_flavifrons 	80.2635	6.6205
Psilopogon_flavifrons 	80.4126	7.4266
Psilopogon_flavifrons 	80.6490	7.2836
Psilopogon_flavifrons 	80.6684	7.3682
Psilopogon_flavifrons 	80.5597	6.3425
Psilopogon_flavifrons 	80.6082	7.2820
Psilopogon_flavifrons 	80.5950	6.3889
Psilopogon_flavifrons 	80.3201	6.4995
Psilopogon_flavifrons 	80.3564	6.7129
Psilopogon_flavifrons 	80.6431	7.2982
Psilopogon_flavifrons 	80.7879	6.8113
Psilopogon_flavifrons 	80.3161	6.0589
Psilopogon_flavifrons 	80.8603	6.0469
Psilopogon_flavifrons 	80.5795	7.3198
Psilopogon_flavifrons 	80.7101	7.1834
Psilopogon_flavifrons 	80.2077	6.9491
Psilopogon_flavifrons 	80.4146	6.4481
Psilopogon_flavifrons 	80.5319	6.0841
Psilopogon_flavifrons 	80.5969	6.3747
Psilopogon_flavifrons 	80.4225	6.4397
Psilopogon_flavifrons 	80.9010	6.8436
Psilopogon_flavifrons 	80.6538	7.3424
Psilopogon_flavifrons 	80.4149	6.4314
Psilopogon_flavifrons 	80.5479	6.4584
Psilopogon_flavifrons 	80.4066	6.4252
Psilopogon_flavifrons 	80.7697	6.9625
Psilopogon_flavifrons 	80.6640	7.4220
Psilopogon_flavifrons 	80.8965	6.7795
Psilopogon_flavifrons 	80.4910	6.3594
Psilopogon_flavifrons 	80.4127	6.9903
Psilopogon_flavifrons 	80.4471	6.9937
Psilopogon_flavifrons 	80.7899	6.7086
Psilopogon_flavifrons 	80.8056	6.8234
Psilopogon_flavifrons 	81.0710	6.9713
Psilopogon_flavifrons 	80.5532	6.3902
Psilopogon_flavifrons 	80.6944	7.1709
Psilopogon_flavifrons 	79.9145	6.8528
Psilopogon_flavifrons 	81.0507	6.8363
Psilopogon_flavifrons 	80.6239	7.3058
