SPECIES	Longitude	Latitude
Phapitreron_amethystinus 	121.5353	14.6125
Phapitreron_amethystinus 	121.0207	14.9382
Phapitreron_amethystinus 	126.3969	7.3532
Phapitreron_amethystinus 	124.9674	8.1293
Phapitreron_amethystinus 	121.4969	14.5630
Phapitreron_amethystinus 	121.5122	14.9406
Phapitreron_amethystinus 	124.2770	6.4994
Phapitreron_amethystinus 	126.1213	7.0595
Phapitreron_amethystinus 	121.9901	17.8506
Phapitreron_amethystinus 	121.2050	14.1333
Phapitreron_amethystinus 	125.3845	7.9548
Phapitreron_amethystinus 	124.0929	9.7163
Phapitreron_amethystinus 	121.4988	14.2618
Phapitreron_amethystinus 	121.4977	14.5661
Phapitreron_amethystinus 	125.6636	7.1024
Phapitreron_amethystinus 	120.2728	14.8236
Phapitreron_amethystinus 	124.9023	8.0704
Phapitreron_amethystinus 	125.3732	7.0188
Phapitreron_amethystinus 	121.9320	17.6038
Phapitreron_amethystinus 	125.4819	7.1632
Phapitreron_amethystinus 	121.0731	14.7123
Phapitreron_amethystinus 	126.2825	8.2085
Phapitreron_amethystinus 	125.2701	6.9916
Phapitreron_amethystinus 	126.1934	8.2666
Phapitreron_amethystinus 	125.3987	7.0301
Phapitreron_amethystinus 	120.3234	14.7556
Phapitreron_amethystinus 	121.4987	14.5647
Phapitreron_amethystinus 	125.2111	11.8585
Phapitreron_amethystinus 	126.2722	8.1554
Phapitreron_amethystinus 	122.1964	10.8418
Phapitreron_amethystinus 	123.1798	9.3609
Phapitreron_amethystinus 	126.1443	8.3066
Phapitreron_amethystinus 	121.3510	15.6966
Phapitreron_amethystinus 	125.2839	11.8283
Phapitreron_amethystinus 	126.2557	8.1498
Phapitreron_amethystinus 	125.2110	11.8586
Phapitreron_amethystinus 	124.8887	6.0994
Phapitreron_amethystinus 	122.4518	16.9411
Phapitreron_amethystinus 	119.8920	16.3447
Phapitreron_amethystinus 	124.9975	8.0681
Phapitreron_amethystinus 	122.0272	7.0186
Phapitreron_amethystinus 	125.3352	6.9034
Phapitreron_amethystinus 	124.6421	6.2403
Phapitreron_amethystinus 	120.9684	14.0620
Phapitreron_amethystinus 	121.5386	14.6325
Phapitreron_amethystinus 	124.8738	6.1039
